date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-02-06 10:01:00,5.05,5.05,5.06,5.05,2099.0,1060727.0,5.038,,
2026-02-06 10:02:00,5.05,5.05,5.06,5.05,986.0,498280.0,5.038,,
2026-02-06 10:03:00,5.05,5.05,5.06,5.05,738.0,373054.0,5.038,,
2026-02-06 10:04:00,5.05,5.05,5.06,5.05,3421.0,1727806.0,5.038,,
2026-02-06 10:05:00,5.05,5.05,5.06,5.05,1799.0,909060.0,5.039,,
2026-02-06 10:06:00,5.05,5.05,5.06,5.05,1354.0,684246.0,5.039,,
2026-02-06 10:07:00,5.05,5.05,5.06,5.05,2181.0,1102316.0,5.039,,
2026-02-06 10:08:00,5.05,5.06,5.06,5.05,1957.0,989905.0,5.039,,
2026-02-06 10:09:00,5.06,5.05,5.06,5.05,1109.0,560543.0,5.039,,
2026-02-06 10:10:00,5.05,5.05,5.05,5.04,11721.0,5918804.0,5.04,,
2026-02-06 10:11:00,5.05,5.06,5.06,5.05,1327.0,670388.0,5.04,,
2026-02-06 10:12:00,5.06,5.05,5.06,5.05,555.0,280371.0,5.04,,
2026-02-06 10:13:00,5.05,5.05,5.06,5.05,879.0,444424.0,5.04,,
2026-02-06 10:14:00,5.05,5.05,5.06,5.05,775.0,391770.0,5.04,,
2026-02-06 10:15:00,5.05,5.06,5.06,5.05,1465.0,740414.0,5.04,,
2026-02-06 10:16:00,5.06,5.05,5.06,5.05,706.0,357179.0,5.041,,
2026-02-06 10:17:00,5.05,5.06,5.06,5.05,640.0,323447.0,5.041,,
2026-02-06 10:18:00,5.06,5.06,5.06,5.05,1073.0,542806.0,5.041,,
2026-02-06 10:19:00,5.06,5.06,5.06,5.06,2035.0,1029559.0,5.041,,
2026-02-06 10:20:00,5.06,5.05,5.06,5.05,655.0,331306.0,5.041,,
2026-02-06 10:21:00,5.05,5.06,5.06,5.05,792.0,400625.0,5.041,,
2026-02-06 10:22:00,5.06,5.06,5.06,5.05,894.0,452270.0,5.041,,
2026-02-06 10:23:00,5.06,5.06,5.06,5.05,1319.0,667165.0,5.041,,
2026-02-06 10:24:00,5.06,5.06,5.06,5.05,853.0,431421.0,5.041,,
2026-02-06 10:25:00,5.06,5.06,5.06,5.05,869.0,439280.0,5.041,,
2026-02-06 10:26:00,5.06,5.05,5.06,5.05,1063.0,537362.0,5.041,,
2026-02-06 10:27:00,5.05,5.06,5.06,5.05,2935.0,1482516.0,5.042,,
2026-02-06 10:28:00,5.06,5.06,5.06,5.05,1137.0,574909.0,5.042,,
2026-02-06 10:29:00,5.06,5.06,5.06,5.05,1788.0,904300.0,5.042,,
2026-02-06 10:30:00,5.06,5.06,5.06,5.05,1715.0,867299.0,5.042,,
2026-02-06 10:31:00,5.06,5.06,5.06,5.05,1984.0,1002350.0,5.042,,
2026-02-06 10:32:00,5.06,5.06,5.06,5.05,1387.0,700921.0,5.042,,
2026-02-06 10:33:00,5.06,5.04,5.06,5.04,8728.0,4407573.0,5.043,,
2026-02-06 10:34:00,5.04,5.05,5.05,5.04,895.0,451603.0,5.043,,
2026-02-06 10:35:00,5.05,5.05,5.06,5.05,4459.0,2251714.0,5.043,,
2026-02-06 10:36:00,5.05,5.05,5.05,5.04,2952.0,1490530.0,5.043,,
2026-02-06 10:37:00,5.05,5.05,5.05,5.04,735.0,371164.0,5.043,,
2026-02-06 10:38:00,5.05,5.05,5.05,5.04,552.0,278488.0,5.043,,
2026-02-06 10:39:00,5.05,5.04,5.05,5.04,836.0,421656.0,5.043,,
2026-02-06 10:40:00,5.04,5.04,5.05,5.04,3391.0,1709137.0,5.043,,
2026-02-06 10:41:00,5.04,5.04,5.05,5.04,1986.0,1001561.0,5.043,,
2026-02-06 10:42:00,5.04,5.05,5.05,5.04,3510.0,1769375.0,5.043,,
2026-02-06 10:43:00,5.05,5.05,5.05,5.04,1004.0,506776.0,5.043,,
2026-02-06 10:44:00,5.05,5.05,5.05,5.04,372.0,187796.0,5.043,,
2026-02-06 10:45:00,5.05,5.04,5.05,5.04,3714.0,1872081.0,5.043,,
2026-02-06 10:46:00,5.04,5.05,5.05,5.04,4285.0,2160220.0,5.043,,
2026-02-06 10:47:00,5.05,5.05,5.05,5.04,531.0,268038.0,5.043,,
2026-02-06 10:48:00,5.05,5.05,5.05,5.04,10101.0,5091630.0,5.043,,
2026-02-06 10:49:00,5.05,5.05,5.05,5.04,1369.0,690666.0,5.043,,
2026-02-06 10:50:00,5.05,5.04,5.05,5.04,3327.0,1679345.0,5.043,5.0522,
2026-02-06 10:51:00,5.04,5.04,5.05,5.04,4476.0,2260252.0,5.043,5.052,
2026-02-06 10:52:00,5.04,5.05,5.05,5.04,264.0,133138.0,5.043,5.052,
2026-02-06 10:53:00,5.05,5.04,5.05,5.04,219.0,110554.0,5.043,5.051799999999999,
2026-02-06 10:54:00,5.04,5.04,5.05,5.04,902.0,455183.0,5.043,5.0516000000000005,
2026-02-06 10:55:00,5.04,5.04,5.05,5.04,613.0,309306.0,5.043,5.0514,
2026-02-06 10:56:00,5.04,5.04,5.05,5.04,693.0,349646.0,5.043,5.0512,
2026-02-06 10:57:00,5.04,5.04,5.05,5.04,376.0,189829.0,5.043,5.050999999999999,
2026-02-06 10:58:00,5.04,5.05,5.05,5.04,789.0,398269.0,5.043,5.0508,
2026-02-06 10:59:00,5.05,5.04,5.05,5.04,164.0,82768.0,5.043,5.050599999999999,
2026-02-06 11:00:00,5.04,5.05,5.05,5.04,1224.0,617673.0,5.043,5.0506,
2026-02-06 11:01:00,5.05,5.05,5.05,5.04,393.0,198216.0,5.043,5.0504,
2026-02-06 11:02:00,5.05,5.05,5.05,5.04,253.0,127613.0,5.043,5.0504,
2026-02-06 11:03:00,5.05,5.04,5.05,5.04,182.0,91855.0,5.043,5.0502,
2026-02-06 11:04:00,5.04,5.04,5.05,5.04,170.0,85705.0,5.043,5.05,
2026-02-06 11:05:00,5.04,5.04,5.05,5.04,823.0,415445.0,5.043,5.0496,
2026-02-06 11:06:00,5.04,5.04,5.05,5.04,3319.0,1675460.0,5.043,5.0494,
2026-02-06 11:07:00,5.04,5.04,5.05,5.04,5061.0,2555247.0,5.043,5.0489999999999995,
2026-02-06 11:08:00,5.04,5.05,5.05,5.04,4130.0,2084759.0,5.043,5.0488,
2026-02-06 11:09:00,5.05,5.04,5.05,5.04,898.0,453072.0,5.043,5.0484,
2026-02-06 11:10:00,5.04,5.04,5.05,5.04,4920.0,2484175.0,5.043,5.0482,
2026-02-06 11:11:00,5.04,5.05,5.05,5.04,355.0,179287.0,5.043,5.047999999999999,
2026-02-06 11:12:00,5.05,5.05,5.05,5.04,392.0,197675.0,5.043,5.0478,
2026-02-06 11:13:00,5.05,5.04,5.05,5.04,373.0,188018.0,5.043,5.0474,
2026-02-06 11:14:00,5.04,5.03,5.04,5.03,13785.0,6947513.0,5.043,5.0468,
2026-02-06 11:15:00,5.03,5.03,5.04,5.03,371.0,186923.0,5.043,5.0462,
2026-02-06 11:16:00,5.03,5.04,5.05,5.03,1175.0,592214.0,5.043,5.045999999999999,
2026-02-06 11:17:00,5.04,5.04,5.05,5.03,1371.0,691015.0,5.043,5.0456,
2026-02-06 11:18:00,5.04,5.04,5.05,5.04,907.0,457185.0,5.043,5.0451999999999995,
