date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-04-01 10:15:00,4.19,4.18,4.19,4.18,252.0,105361.0,4.206,,
2026-04-01 10:16:00,4.18,4.19,4.19,4.18,395.0,165168.0,4.206,,
2026-04-01 10:17:00,4.19,4.19,4.19,4.18,353.0,147586.0,4.206,,
2026-04-01 10:18:00,4.19,4.18,4.19,4.18,262.0,109546.0,4.206,,
2026-04-01 10:19:00,4.18,4.19,4.19,4.18,278.0,116240.0,4.206,,
2026-04-01 10:20:00,4.19,4.19,4.19,4.18,198.0,82816.0,4.205,,
2026-04-01 10:21:00,4.19,4.18,4.19,4.18,688.0,287610.0,4.205,,
2026-04-01 10:22:00,4.18,4.19,4.19,4.18,819.0,342646.0,4.205,,
2026-04-01 10:23:00,4.19,4.18,4.19,4.18,331.0,138535.0,4.204,,
2026-04-01 10:24:00,4.18,4.18,4.19,4.18,411.0,171811.0,4.204,,
2026-04-01 10:25:00,4.18,4.17,4.18,4.17,1114.0,465195.0,4.203,,
2026-04-01 10:26:00,4.17,4.18,4.18,4.17,978.0,408658.0,4.203,,
2026-04-01 10:27:00,4.18,4.17,4.18,4.17,350.0,146006.0,4.202,,
2026-04-01 10:28:00,4.17,4.17,4.18,4.17,293.0,122202.0,4.202,,
2026-04-01 10:29:00,4.17,4.17,4.18,4.17,329.0,137263.0,4.202,,
2026-04-01 10:30:00,4.17,4.18,4.18,4.17,120.0,50049.0,4.202,,
2026-04-01 10:31:00,4.18,4.18,4.18,4.17,621.0,259438.0,4.202,,
2026-04-01 10:32:00,4.18,4.17,4.18,4.17,647.0,270147.0,4.201,,
2026-04-01 10:33:00,4.17,4.18,4.18,4.17,397.0,165582.0,4.201,,
2026-04-01 10:34:00,4.18,4.19,4.19,4.18,1390.0,581034.0,4.2,,
2026-04-01 10:35:00,4.19,4.19,4.19,4.18,632.0,264593.0,4.2,,
2026-04-01 10:36:00,4.19,4.19,4.2,4.19,580.0,243217.0,4.2,,
2026-04-01 10:37:00,4.19,4.2,4.2,4.19,171.0,71684.0,4.2,,
