date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-27 09:39:00,4.51,4.52,4.52,4.5,2568.0,1158216.0,4.505,,
2026-01-27 09:40:00,4.52,4.51,4.52,4.51,97.0,43828.0,4.505,,
2026-01-27 09:41:00,4.51,4.51,4.52,4.5,1045.0,471175.0,4.505,,
2026-01-27 09:42:00,4.51,4.51,4.51,4.5,146.0,65705.0,4.505,,
2026-01-27 09:43:00,4.51,4.49,4.51,4.49,2533.0,1139730.0,4.504,,
2026-01-27 09:44:00,4.49,4.48,4.49,4.46,7461.0,3336585.0,4.494,,
2026-01-27 09:45:00,4.48,4.46,4.47,4.46,1006.0,449353.0,4.493,,
2026-01-27 09:46:00,4.46,4.46,4.47,4.46,1232.0,550019.0,4.491,,
2026-01-27 09:47:00,4.46,4.46,4.46,4.45,2265.0,1010423.0,4.489,,
2026-01-27 09:48:00,4.46,4.47,4.47,4.46,971.0,433473.0,4.488,,
2026-01-27 09:49:00,4.47,4.46,4.47,4.46,615.0,274583.0,4.487,,
2026-01-27 09:50:00,4.46,4.45,4.46,4.45,2099.0,935359.0,4.485,,
2026-01-27 09:51:00,4.45,4.45,4.46,4.45,2758.0,1227410.0,4.482,,
2026-01-27 09:52:00,4.45,4.43,4.45,4.43,4178.0,1854979.0,4.478,,
2026-01-27 09:53:00,4.43,4.44,4.44,4.42,4224.0,1870724.0,4.473,,
2026-01-27 09:54:00,4.44,4.43,4.44,4.43,443.0,196441.0,4.472,,
2026-01-27 09:55:00,4.43,4.42,4.43,4.42,6604.0,2922572.0,4.466,,
2026-01-27 09:56:00,4.42,4.42,4.43,4.41,4778.0,2112864.0,4.462,,
2026-01-27 09:57:00,4.42,4.41,4.42,4.41,4083.0,1804082.0,4.459,,
2026-01-27 09:58:00,4.41,4.42,4.42,4.4,8238.0,3631567.0,4.453,,
2026-01-27 09:59:00,4.42,4.41,4.42,4.41,1712.0,755508.0,4.452,,
2026-01-27 10:00:00,4.41,4.4,4.41,4.39,5446.0,2397459.0,4.448,,
2026-01-27 10:01:00,4.4,4.41,4.42,4.4,3377.0,1488063.0,4.446,,
2026-01-27 10:02:00,4.41,4.4,4.41,4.4,2075.0,914187.0,4.445,,
