date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-19 09:33:00,4.5,4.5,4.51,4.49,2999.0,1349155.0,4.487,,
2026-01-19 09:34:00,4.5,4.49,4.51,4.49,2105.0,947351.0,4.49,,
2026-01-19 09:35:00,4.49,4.51,4.51,4.49,921.0,414425.0,4.49,,
2026-01-19 09:36:00,4.51,4.5,4.5,4.49,4111.0,1849326.0,4.492,,
2026-01-19 09:37:00,4.5,4.51,4.51,4.49,3739.0,1682517.0,4.494,,
2026-01-19 09:38:00,4.51,4.5,4.51,4.5,1427.0,642562.0,4.495,,
2026-01-19 09:39:00,4.5,4.5,4.5,4.49,296.0,133129.0,4.495,,
2026-01-19 09:40:00,4.5,4.49,4.49,4.48,2912.0,1307239.0,4.494,,
2026-01-19 09:41:00,4.49,4.5,4.5,4.49,499.0,224388.0,4.494,,
2026-01-19 09:42:00,4.5,4.49,4.5,4.49,548.0,246579.0,4.494,,
2026-01-19 09:43:00,4.49,4.49,4.5,4.49,552.0,247993.0,4.494,,
2026-01-19 09:44:00,4.49,4.49,4.5,4.49,2194.0,986710.0,4.494,,
2026-01-19 09:45:00,4.49,4.49,4.5,4.49,836.0,375578.0,4.494,,
2026-01-19 09:46:00,4.49,4.5,4.5,4.49,329.0,148020.0,4.494,,
2026-01-19 09:47:00,4.5,4.5,4.51,4.5,2964.0,1333800.0,4.495,,
2026-01-19 09:48:00,4.5,4.5,4.5,4.49,1901.0,854486.0,4.495,,
2026-01-19 09:49:00,4.5,4.5,4.5,4.49,646.0,290230.0,4.495,,
2026-01-19 09:50:00,4.5,4.48,4.5,4.48,3977.0,1785544.0,4.494,,
2026-01-19 09:51:00,4.48,4.48,4.49,4.48,238.0,106634.0,4.494,,
2026-01-19 09:52:00,4.48,4.48,4.49,4.48,484.0,216848.0,4.494,,
2026-01-19 09:53:00,4.48,4.48,4.49,4.48,317.0,142153.0,4.494,,
2026-01-19 09:54:00,4.48,4.48,4.49,4.48,1316.0,590695.0,4.494,,
2026-01-19 09:55:00,4.48,4.49,4.49,4.48,632.0,283750.0,4.494,,
2026-01-19 09:56:00,4.49,4.49,4.49,4.48,1128.0,506368.0,4.494,,
2026-01-19 09:57:00,4.49,4.49,4.49,4.48,432.0,193952.0,4.494,,
2026-01-19 09:58:00,4.49,4.49,4.49,4.48,602.0,270187.0,4.494,,
2026-01-19 09:59:00,4.49,4.49,4.49,4.48,1758.0,787706.0,4.493,,
2026-01-19 10:00:00,4.49,4.48,4.49,4.48,534.0,239320.0,4.493,,
