date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-03-06 09:43:00,5.06,5.06,5.07,5.06,1394.0,706313.0,5.076,,
2026-03-06 09:44:00,5.06,5.07,5.07,5.06,589.0,298427.0,5.076,,
2026-03-06 09:45:00,5.07,5.07,5.07,5.06,1067.0,540399.0,5.076,,
2026-03-06 09:46:00,5.07,5.07,5.07,5.06,10270.0,5202162.0,5.075,,
2026-03-06 09:47:00,5.07,5.07,5.07,5.06,5601.0,2839541.0,5.075,,
2026-03-06 09:48:00,5.07,5.07,5.08,5.07,802.0,407156.0,5.075,,
2026-03-06 09:49:00,5.07,5.08,5.08,5.07,462.0,234509.0,5.075,,
2026-03-06 09:50:00,5.08,5.08,5.08,5.07,4577.0,2320936.0,5.074,,
2026-03-06 09:51:00,5.08,5.08,5.08,5.07,2049.0,1038982.0,5.074,,
2026-03-06 09:52:00,5.08,5.07,5.08,5.07,4285.0,2172728.0,5.074,,
2026-03-06 09:53:00,5.07,5.07,5.08,5.07,492.0,249641.0,5.074,,
2026-03-06 09:54:00,5.07,5.07,5.08,5.07,3039.0,1541018.0,5.074,,
2026-03-06 09:55:00,5.07,5.08,5.08,5.07,337.0,170931.0,5.074,,
2026-03-06 09:56:00,5.08,5.07,5.08,5.07,805.0,408789.0,5.074,,
2026-03-06 09:57:00,5.07,5.08,5.08,5.07,437.0,221907.0,5.074,,
2026-03-06 09:58:00,5.08,5.08,5.08,5.07,1274.0,646628.0,5.074,,
2026-03-06 09:59:00,5.08,5.07,5.08,5.07,782.0,396662.0,5.074,,
2026-03-06 10:00:00,5.07,5.08,5.08,5.07,1766.0,896862.0,5.074,,
2026-03-06 10:01:00,5.08,5.08,5.08,5.07,653.0,331288.0,5.074,,
2026-03-06 10:02:00,5.08,5.07,5.08,5.07,909.0,461238.0,5.074,,
2026-03-06 10:03:00,5.07,5.08,5.08,5.07,1118.0,567893.0,5.074,,
2026-03-06 10:04:00,5.08,5.08,5.08,5.07,1788.0,907329.0,5.074,,
2026-03-06 10:05:00,5.08,5.07,5.08,5.07,762.0,386734.0,5.074,,
2026-03-06 10:06:00,5.07,5.08,5.08,5.07,1462.0,741697.0,5.074,,
2026-03-06 10:07:00,5.08,5.08,5.08,5.07,1030.0,523021.0,5.074,,
2026-03-06 10:08:00,5.08,5.08,5.08,5.07,2945.0,1495889.0,5.074,,
2026-03-06 10:09:00,5.08,5.08,5.09,5.07,5808.0,2951183.0,5.075,,
2026-03-06 10:10:00,5.08,5.09,5.09,5.08,639.0,324911.0,5.075,,
2026-03-06 10:11:00,5.09,5.09,5.09,5.08,1678.0,852891.0,5.075,,
2026-03-06 10:12:00,5.09,5.08,5.09,5.07,9088.0,4616733.0,5.075,,
2026-03-06 10:13:00,5.08,5.08,5.08,5.07,1531.0,777612.0,5.075,,
2026-03-06 10:14:00,5.08,5.08,5.09,5.07,2453.0,1246357.0,5.075,,
2026-03-06 10:15:00,5.08,5.08,5.09,5.08,1861.0,946291.0,5.075,,
2026-03-06 10:16:00,5.08,5.09,5.09,5.09,762.0,387576.0,5.075,,
2026-03-06 10:17:00,5.09,5.09,5.09,5.08,1323.0,672699.0,5.075,,
2026-03-06 10:18:00,5.09,5.09,5.09,5.08,1307.0,664698.0,5.076,,
2026-03-06 10:19:00,5.09,5.08,5.09,5.08,834.0,423986.0,5.076,,
2026-03-06 10:20:00,5.08,5.09,5.09,5.08,3132.0,1593457.0,5.076,,
2026-03-06 10:21:00,5.09,5.08,5.09,5.08,832.0,423062.0,5.076,,
2026-03-06 10:22:00,5.08,5.09,5.09,5.08,681.0,346343.0,5.076,,
2026-03-06 10:23:00,5.09,5.09,5.09,5.08,1169.0,594040.0,5.076,,
2026-03-06 10:24:00,5.09,5.08,5.09,5.08,2669.0,1356957.0,5.076,,
2026-03-06 10:25:00,5.08,5.09,5.09,5.08,499.0,253722.0,5.076,,
2026-03-06 10:26:00,5.09,5.09,5.09,5.08,577.0,293521.0,5.076,,
